file,subject,weight,epoch,mean_pre,var_pre,rms_pre,skew_pre,kurt_pre,hj_mob_pre,hj_comp_pre,mean_post,var_post,rms_post,skew_post,kurt_post,hj_mob_post,hj_comp_post,pre_delta,pre_theta,pre_alpha,pre_beta,pre_lowgamma,post_delta,post_theta,post_alpha,post_beta,post_lowgamma
Alok_0kg.vhdr,Alok,0,11,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,12,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,13,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,14,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,15,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,16,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,17,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,18,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,19,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,20,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_0kg.vhdr,Alok,0,21,1.9650643278913e-08,273.258543804551,16.5300181256617,0.524777351257044,5.07772969930377,0.512093472482962,1.30107461643643,-0.0277707585569287,196.210824796182,14.0071180944569,0.249230392982555,3.66828969899919,0.627146970350992,1.30339628413025,57.7036509992166,2.13092270883451,2.3537305980687,10.9386738406316,7.76297606566196,60.4590360315768,4.1048680039706,2.26006575961422,11.0156155952493,7.75969615213094
Alok_2.5kg.vhdr,Alok,2.5,1,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,2,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,3,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,4,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,5,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,6,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,7,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,8,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,9,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,10,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,11,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,12,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,13,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,14,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,15,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,16,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,17,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,18,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_2.5kg.vhdr,Alok,2.5,19,-5.0553254566298e-08,57.2381952597015,7.56535689924754,0.085495848621285,6.28131112542283,0.57679409348963,1.15412163374222,-0.254938109474846,121.874520063017,11.0422783676687,0.0192786884209061,3.82566428004902,0.507758424542647,1.14066666837483,2.33755907587475,0.996981163303898,1.22891082117902,8.23793003935912,4.81796744180529,39.739497069879,2.0910938384492,2.62832918536502,9.08689422843848,4.7549199833275
Alok_4.5kg.vhdr,Alok,4.5,1,-6.62458422560079e-09,141.390412502674,11.8903992044177,-0.154959832554634,6.24169663372484,0.848239257727471,1.33157324680635,0.0241340064420295,240.228301320584,15.4988354230445,0.096106609286226,5.85445163671975,0.753402319103093,1.28941674395765,3.09334661332669,1.88115534593595,2.65876014275394,19.6857511247938,11.8038049963067,15.7616086652856,1.62318557237446,1.50326786848583,20.3313952819205,12.6180724763746
Alok_4.5kg.vhdr,Alok,4.5,2,-6.62458422560079e-09,141.390412502674,11.8903992044177,-0.154959832554634,6.24169663372484,0.848239257727471,1.33157324680635,0.0241340064420295,240.228301320584,15.4988354230445,0.096106609286226,5.85445163671975,0.753402319103093,1.28941674395765,3.09334661332669,1.88115534593595,2.65876014275394,19.6857511247938,11.8038049963067,15.7616086652856,1.62318557237446,1.50326786848583,20.3313952819205,12.6180724763746
Alok_4.5kg.vhdr,Alok,4.5,3,-6.62458422560079e-09,141.390412502674,11.8903992044177,-0.154959832554634,6.24169663372484,0.848239257727471,1.33157324680635,0.0241340064420295,240.228301320584,15.4988354230445,0.096106609286226,5.85445163671975,0.753402319103093,1.28941674395765,3.09334661332669,1.88115534593595,2.65876014275394,19.6857511247938,11.8038049963067,15.7616086652856,1.62318557237446,1.50326786848583,20.3313952819205,12.6180724763746
Alok_4.5kg.vhdr,Alok,4.5,4,-6.62458422560079e-09,141.390412502674,11.8903992044177,-0.154959832554634,6.24169663372484,0.848239257727471,1.33157324680635,0.0241340064420295,240.228301320584,15.4988354230445,0.096106609286226,5.85445163671975,0.753402319103093,1.28941674395765,3.09334661332669,1.88115534593595,2.65876014275394,19.6857511247938,11.8038049963067,15.7616086652856,1.62318557237446,1.50326786848583,20.3313952819205,12.6180724763746
Alok_7.5kg.vhdr,Alok,7.5,1,-3.7484738811713e-08,129.38564551558,11.3744263615208,-0.178460832973921,6.41557721222454,0.71654395990271,1.27504278621,0.445449645497143,598.397009791834,24.4654472678454,0.7807822115136,7.50460922549018,0.64953690068063,1.29319048785428,7.2164204394294,1.99664442734977,2.20945090077775,11.1589192743332,9.42844003390996,132.62205641487,6.75819406632674,3.57449337270502,24.4452232851805,28.4039614376277
Alok_7.5kg.vhdr,Alok,7.5,2,-3.7484738811713e-08,129.38564551558,11.3744263615208,-0.178460832973921,6.41557721222454,0.71654395990271,1.27504278621,0.445449645497143,598.397009791834,24.4654472678454,0.7807822115136,7.50460922549018,0.64953690068063,1.29319048785428,7.2164204394294,1.99664442734977,2.20945090077775,11.1589192743332,9.42844003390996,132.62205641487,6.75819406632674,3.57449337270502,24.4452232851805,28.4039614376277
Alok_7.5kg.vhdr,Alok,7.5,3,-3.7484738811713e-08,129.38564551558,11.3744263615208,-0.178460832973921,6.41557721222454,0.71654395990271,1.27504278621,0.445449645497143,598.397009791834,24.4654472678454,0.7807822115136,7.50460922549018,0.64953690068063,1.29319048785428,7.2164204394294,1.99664442734977,2.20945090077775,11.1589192743332,9.42844003390996,132.62205641487,6.75819406632674,3.57449337270502,24.4452232851805,28.4039614376277
Alok_7.5kg.vhdr,Alok,7.5,4,-3.7484738811713e-08,129.38564551558,11.3744263615208,-0.178460832973921,6.41557721222454,0.71654395990271,1.27504278621,0.445449645497143,598.397009791834,24.4654472678454,0.7807822115136,7.50460922549018,0.64953690068063,1.29319048785428,7.2164204394294,1.99664442734977,2.20945090077775,11.1589192743332,9.42844003390996,132.62205641487,6.75819406632674,3.57449337270502,24.4452232851805,28.4039614376277
Alok_7.5kg.vhdr,Alok,7.5,5,-3.7484738811713e-08,129.38564551558,11.3744263615208,-0.178460832973921,6.41557721222454,0.71654395990271,1.27504278621,0.445449645497143,598.397009791834,24.4654472678454,0.7807822115136,7.50460922549018,0.64953690068063,1.29319048785428,7.2164204394294,1.99664442734977,2.20945090077775,11.1589192743332,9.42844003390996,132.62205641487,6.75819406632674,3.57449337270502,24.4452232851805,28.4039614376277
Harshal_7.5.vhdr,Harshal,7.5,1,-4.94105489032265e-08,691.102023875647,26.2879994715171,-0.00996151471705832,3.83840753054365,0.411159550707158,1.20221376370471,1.45964327720196e-05,531.751201633806,23.0590119805715,0.377832271864866,4.81643345766712,0.580292186034388,1.21463786802937,337.479220975276,6.09237557212747,12.0170466441765,18.0400785551719,20.527511860867,47.0532985036285,4.1903149494093,3.15955993325853,18.5234512154362,38.7372353897561
Harshal_7.5.vhdr,Harshal,7.5,2,-4.94105489032265e-08,691.102023875647,26.2879994715171,-0.00996151471705832,3.83840753054365,0.411159550707158,1.20221376370471,1.45964327720196e-05,531.751201633806,23.0590119805715,0.377832271864866,4.81643345766712,0.580292186034388,1.21463786802937,337.479220975276,6.09237557212747,12.0170466441765,18.0400785551719,20.527511860867,47.0532985036285,4.1903149494093,3.15955993325853,18.5234512154362,38.7372353897561
Harshal_7.5.vhdr,Harshal,7.5,3,-4.94105489032265e-08,691.102023875647,26.2879994715171,-0.00996151471705832,3.83840753054365,0.411159550707158,1.20221376370471,1.45964327720196e-05,531.751201633806,23.0590119805715,0.377832271864866,4.81643345766712,0.580292186034388,1.21463786802937,337.479220975276,6.09237557212747,12.0170466441765,18.0400785551719,20.527511860867,47.0532985036285,4.1903149494093,3.15955993325853,18.5234512154362,38.7372353897561
Harshal_7.5.vhdr,Harshal,7.5,4,-4.94105489032265e-08,691.102023875647,26.2879994715171,-0.00996151471705832,3.83840753054365,0.411159550707158,1.20221376370471,1.45964327720196e-05,531.751201633806,23.0590119805715,0.377832271864866,4.81643345766712,0.580292186034388,1.21463786802937,337.479220975276,6.09237557212747,12.0170466441765,18.0400785551719,20.527511860867,47.0532985036285,4.1903149494093,3.15955993325853,18.5234512154362,38.7372353897561
Harshal_7.5.vhdr,Harshal,7.5,5,-4.94105489032265e-08,691.102023875647,26.2879994715171,-0.00996151471705832,3.83840753054365,0.411159550707158,1.20221376370471,1.45964327720196e-05,531.751201633806,23.0590119805715,0.377832271864866,4.81643345766712,0.580292186034388,1.21463786802937,337.479220975276,6.09237557212747,12.0170466441765,18.0400785551719,20.527511860867,47.0532985036285,4.1903149494093,3.15955993325853,18.5234512154362,38.7372353897561
Harshal_7.5.vhdr,Harshal,7.5,6,-4.94105489032265e-08,691.102023875647,26.2879994715171,-0.00996151471705832,3.83840753054365,0.411159550707158,1.20221376370471,1.45964327720196e-05,531.751201633806,23.0590119805715,0.377832271864866,4.81643345766712,0.580292186034388,1.21463786802937,337.479220975276,6.09237557212747,12.0170466441765,18.0400785551719,20.527511860867,47.0532985036285,4.1903149494093,3.15955993325853,18.5234512154362,38.7372353897561
Hrshal_0kg.vhdr,Harshal,0,1,2.56089736207806e-08,66.058947586381,8.12741208153269,-0.0797368285265522,6.84572106989732,0.540614132061283,1.11755520493073,-0.0602877667284273,100.840423633552,10.0418010487056,-0.419819340281409,6.59476966533748,0.558062920305609,1.13858817803272,8.45519694122615,2.64914647253993,1.92534017771757,5.59957508146358,6.71978352239153,13.4263026650164,3.36506505288119,1.65771311475116,7.92656048383043,6.05263828423201
Hrshal_0kg.vhdr,Harshal,0,2,2.56089736207806e-08,66.058947586381,8.12741208153269,-0.0797368285265522,6.84572106989732,0.540614132061283,1.11755520493073,-0.0602877667284273,100.840423633552,10.0418010487056,-0.419819340281409,6.59476966533748,0.558062920305609,1.13858817803272,8.45519694122615,2.64914647253993,1.92534017771757,5.59957508146358,6.71978352239153,13.4263026650164,3.36506505288119,1.65771311475116,7.92656048383043,6.05263828423201
Hrshal_0kg.vhdr,Harshal,0,3,2.56089736207806e-08,66.058947586381,8.12741208153269,-0.0797368285265522,6.84572106989732,0.540614132061283,1.11755520493073,-0.0602877667284273,100.840423633552,10.0418010487056,-0.419819340281409,6.59476966533748,0.558062920305609,1.13858817803272,8.45519694122615,2.64914647253993,1.92534017771757,5.59957508146358,6.71978352239153,13.4263026650164,3.36506505288119,1.65771311475116,7.92656048383043,6.05263828423201
Hrshal_0kg.vhdr,Harshal,0,4,2.56089736207806e-08,66.058947586381,8.12741208153269,-0.0797368285265522,6.84572106989732,0.540614132061283,1.11755520493073,-0.0602877667284273,100.840423633552,10.0418010487056,-0.419819340281409,6.59476966533748,0.558062920305609,1.13858817803272,8.45519694122615,2.64914647253993,1.92534017771757,5.59957508146358,6.71978352239153,13.4263026650164,3.36506505288119,1.65771311475116,7.92656048383043,6.05263828423201
Hrshal_0kg.vhdr,Harshal,0,5,2.56089736207806e-08,66.058947586381,8.12741208153269,-0.0797368285265522,6.84572106989732,0.540614132061283,1.11755520493073,-0.0602877667284273,100.840423633552,10.0418010487056,-0.419819340281409,6.59476966533748,0.558062920305609,1.13858817803272,8.45519694122615,2.64914647253993,1.92534017771757,5.59957508146358,6.71978352239153,13.4263026650164,3.36506505288119,1.65771311475116,7.92656048383043,6.05263828423201
Hrshal_0kg.vhdr,Harshal,0,6,2.56089736207806e-08,66.058947586381,8.12741208153269,-0.0797368285265522,6.84572106989732,0.540614132061283,1.11755520493073,-0.0602877667284273,100.840423633552,10.0418010487056,-0.419819340281409,6.59476966533748,0.558062920305609,1.13858817803272,8.45519694122615,2.64914647253993,1.92534017771757,5.59957508146358,6.71978352239153,13.4263026650164,3.36506505288119,1.65771311475116,7.92656048383043,6.05263828423201
Hrshal_0kg.vhdr,Harshal,0,7,2.56089736207806e-08,66.058947586381,8.12741208153269,-0.0797368285265522,6.84572106989732,0.540614132061283,1.11755520493073,-0.0602877667284273,100.840423633552,10.0418010487056,-0.419819340281409,6.59476966533748,0.558062920305609,1.13858817803272,8.45519694122615,2.64914647253993,1.92534017771757,5.59957508146358,6.71978352239153,13.4263026650164,3.36506505288119,1.65771311475116,7.92656048383043,6.05263828423201
